36,2,26,4,1,0,0,97,6,0,1,1,1,2,2,2,2,2,2,2,7,1,027,0163,8,2,1,2,1,118.30,470600,74231,77470,3960
36,2,26,4,1,0,0,97,4,0,1,3,2,1,1,1,2,2,2,2,1,7,000,0000,97,7,7,7,7,118.30,285700,74231,41390,6540
36,2,34,4,1,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,084,0392,8,2,2,2,1,118.30,501400,74231,94140,3640
36,2,34,4,4,1,0,15,3,10,1,6,4,2,1,2,2,2,1,2,4,7,000,0000,97,7,7,7,7,118.30,846400,74231,52740,4220
36,2,15,4,5,1,0,15,1,0,1,5,4,2,2,2,2,2,2,2,2,7,000,0000,97,7,7,7,7,118.30,258100,74231,19930,1150
36,1,29,4,1,0,0,97,7,7,1,1,1,2,2,2,2,2,2,2,7,1,082,0393,8,1,1,2,2,118.30,842800,74231,96140,3270
36,2,21,4,7,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,789800,74231,81490,5290
36,2,21,4,7,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,736100,74231,41820,2820
36,2,53,2,1,0,0,97,4,0,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,707900,74231,83530,2340
36,2,24,4,7,0,0,97,4,0,9,5,2,2,2,2,2,2,2,2,2,7,000,0000,97,7,7,7,7,118.30,615700,74231,47770,6700
36,2,18,4,7,0,0,97,1,0,9,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,264500,74231,37110,4170
36,1,24,4,7,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,408100,74231,12750,1380
36,2,56,3,1,0,0,97,5,0,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,494400,74231,17530,8130
36,1,39,4,3,2,0,4,3,4,1,1,1,2,2,2,2,2,2,2,7,1,027,0922,8,1,1,2,2,118.30,450300,74231,15830,4160
36,2,41,4,3,2,0,4,1,0,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,696200,74231,26450,4030
36,1,22,4,3,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0331,8,1,1,2,2,118.30,694000,74231,53540,3230
36,2,24,4,3,0,0,97,5,9,1,1,1,2,2,2,2,2,2,2,7,1,094,0542,8,1,2,2,2,118.30,340700,74231,25670,3950
36,1,31,1,2,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0219,8,1,1,2,2,118.30,962300,74231,18370,9310
36,2,35,1,2,0,0,97,7,9,9,1,1,2,2,2,2,2,2,2,7,1,084,0192,8,1,1,2,2,118.30,737600,74231,62440,9890
36,2,20,4,1,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0399,8,2,2,2,1,118.30,409500,74231,74580,8990
36,2,20,4,1,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,067,0532,1,2,2,2,2,118.30,259300,74231,68520,7180
36,2,19,4,1,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0399,8,2,2,2,1,118.30,159400,74231,79960,8100
36,2,26,4,3,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,2,072,0985,10,7,7,2,7,118.30,632000,74231,18060,2390
36,1,28,4,3,0,0,97,2,0,1,1,1,2,2,2,2,2,2,2,7,3,072,0399,10,7,7,2,7,118.30,265200,74231,54620,4500
36,2,28,1,2,1,0,4,5,10,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,151000,74231,71370,9140
36,1,33,1,2,1,0,4,1,0,1,1,1,2,2,2,2,2,2,2,7,1,021,0773,8,1,1,2,2,118.30,656300,74231,30450,2230
36,1,63,1,2,0,0,97,6,0,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,879300,74231,84650,4910
36,2,63,1,2,0,0,97,5,6,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,865900,74231,67280,1090
36,1,43,1,2,3,0,14,3,7,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,542400,74231,47880,9900
36,2,41,1,2,3,0,14,5,6,1,1,1,2,2,2,2,2,2,2,7,1,093,0071,8,1,2,2,2,118.30,479200,74231,74360,5750
36,1,15,4,5,3,0,14,1,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,751200,74231,65800,9490
36,1,50,2,4,1,0,11,3,0,1,1,1,2,1,2,1,2,2,2,7,1,200,1000,8,1,1,2,1,118.30,857000,74231,88260,2200
36,2,74,3,1,0,0,97,5,1,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,465300,74231,49250,1840
36,2,52,4,1,0,0,97,7,9,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,182800,74231,60800,4100
36,2,38,4,1,0,0,97,5,10,1,1,1,2,2,2,2,2,2,2,7,1,090,0194,8,1,1,2,2,118.30,974600,74231,26810,4620
36,1,30,4,1,0,0,97,5,6,1,1,1,2,2,2,2,2,2,2,7,1,094,0193,8,1,2,1,2,118.30,606900,74231,33060,4250
36,2,55,1,2,0,0,97,5,7,1,6,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,509400,74231,29000,1090
36,1,59,1,2,0,0,97,3,4,1,6,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,730700,74231,64110,1380
36,2,31,4,3,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,066,0481,8,1,1,2,2,118.30,722600,74231,49880,5790
36,1,33,4,3,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,066,0481,8,1,1,2,2,118.30,833500,74231,25490,4840
36,1,71,2,1,0,0,97,4,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,400700,74231,73490,9740
36,2,57,2,1,0,0,97,1,0,1,6,4,2,1,2,2,2,1,2,5,7,000,0000,97,7,7,7,7,118.30,110000,74231,25110,2990
36,2,31,4,1,0,0,97,3,7,1,1,1,2,2,2,2,2,2,2,7,1,081,0393,8,1,1,2,2,118.30,882800,74231,84850,7860
36,2,27,1,2,1,0,0,1,0,3,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,213100,74231,86620,9300
36,1,28,1,2,1,0,0,3,0,3,1,1,2,2,2,2,2,2,2,7,1,098,0992,8,1,1,2,2,118.30,488500,74231,97970,7900
36,1,27,1,2,1,0,4,5,5,1,1,1,2,2,2,2,2,2,2,7,1,071,0394,8,1,1,2,2,118.30,479500,74231,72890,5550
36,2,25,1,2,1,0,4,3,7,1,6,4,2,2,2,2,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,593500,74231,75600,3290
36,1,37,1,2,1,0,10,3,7,1,1,1,2,2,2,2,2,2,2,7,1,081,0339,8,1,1,2,2,118.30,730900,74231,54540,8510
36,2,33,1,2,1,0,10,5,7,1,6,1,2,2,2,2,2,2,2,7,1,098,0552,8,1,2,2,2,118.30,541800,74231,88230,2520
36,1,39,1,2,0,0,97,2,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0589,8,1,1,2,1,118.30,975700,74231,87370,3130
36,2,33,1,2,0,0,97,2,0,5,1,1,2,2,2,2,2,2,2,7,1,081,0322,8,1,1,2,2,118.30,365700,74231,92020,3100
36,1,41,2,3,0,0,97,4,0,1,1,1,2,2,2,2,2,2,2,7,1,097,0159,8,1,2,1,2,118.30,960000,74231,94560,9040
36,2,35,4,3,0,0,97,3,7,7,1,1,2,2,2,2,2,2,2,7,1,090,0331,8,1,1,2,2,118.30,288400,74231,78020,7070
36,1,32,1,2,2,0,1,3,2,1,1,1,2,2,2,2,2,2,2,7,1,096,0629,8,1,1,2,2,118.30,124100,74231,32340,9820
36,2,33,1,2,2,0,1,5,1,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,133400,74231,17700,6720
36,1,29,4,3,1,0,0,5,1,1,1,1,2,2,2,2,2,2,2,7,1,077,0370,8,1,2,1,2,118.30,879600,74231,90210,7600
36,2,29,4,3,1,0,0,5,7,1,1,1,2,2,2,2,2,2,2,7,1,077,0331,8,1,2,2,2,118.30,949100,74231,41900,6000
36,2,41,4,1,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,075,0331,8,1,1,2,2,118.30,529000,74231,69240,8590
36,2,53,1,2,0,0,97,5,7,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,597900,74231,53170,1630
36,1,58,1,2,0,0,97,3,2,1,1,1,2,2,2,2,2,2,2,7,1,090,0623,8,1,1,2,2,118.30,667800,74231,74720,8860
36,1,29,4,1,0,0,97,5,4,1,1,1,2,2,2,2,2,2,2,7,1,097,0084,8,1,1,2,1,118.30,947300,74231,63880,3060
36,1,44,4,1,0,0,97,6,4,1,3,3,1,1,1,2,2,2,2,3,7,000,0000,97,7,7,7,7,118.30,641500,74231,91480,6450
36,1,40,2,1,0,0,97,5,4,7,1,1,1,2,2,2,2,2,2,7,1,084,0025,8,2,1,2,2,118.30,260300,74231,54780,1750
36,2,22,4,1,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,084,0321,8,1,1,2,1,118.30,431700,74231,83240,5470
36,2,37,4,4,1,0,4,7,6,1,1,1,2,2,2,2,2,2,2,7,1,093,0061,8,2,2,1,2,118.30,799000,74231,61590,9350
36,1,37,4,1,0,0,97,3,4,1,5,2,1,1,1,2,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,928200,74231,29430,6950
36,1,48,3,1,0,0,97,2,0,7,8,4,1,1,2,1,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,557800,74231,49220,7760
36,2,35,1,2,2,0,2,5,6,1,1,1,2,2,2,2,2,2,2,7,1,093,0071,8,1,1,2,2,118.30,857400,74231,55590,1500
36,1,39,1,2,2,0,2,7,7,9,1,1,2,2,2,2,2,2,2,7,1,067,0532,8,1,2,1,2,118.30,912900,74231,56140,7280
36,2,39,4,1,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,081,0321,8,1,1,2,2,118.30,688700,74231,26030,8020
36,2,73,1,2,0,0,97,1,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,246900,74231,33650,6140
36,1,48,2,1,0,0,97,5,4,1,1,1,2,2,2,2,2,2,2,7,1,027,0921,8,1,1,2,2,118.30,495400,74231,59710,7130
36,1,57,1,2,0,1,97,5,7,1,1,1,2,2,2,2,2,2,2,7,3,065,0449,10,7,7,2,7,118.30,554300,74231,87490,7260
36,2,50,1,2,0,1,97,1,0,1,1,1,2,2,2,2,2,2,2,7,2,065,0482,10,7,7,2,7,118.30,696100,74231,33040,7010
36,2,24,4,6,0,1,97,5,1,1,1,1,2,2,2,2,2,2,2,7,1,096,0180,8,1,2,2,2,118.30,900100,74231,51470,7020
36,1,46,1,2,1,1,16,6,1,1,1,1,2,1,2,2,2,2,2,7,1,065,0139,8,2,1,2,1,118.30,912600,74231,25670,4690
36,2,43,1,2,1,1,16,6,1,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,154300,74231,45630,8260
36,1,18,4,6,1,1,16,2,0,1,5,2,2,2,2,2,2,2,2,1,7,000,0000,97,7,7,7,7,118.30,959600,74231,87840,4190
36,1,16,4,5,1,1,16,2,0,1,5,2,2,2,2,2,2,2,2,1,7,000,0000,97,7,7,7,7,118.30,609000,74231,93700,3930
36,1,41,2,4,1,0,14,2,0,9,1,1,2,2,2,2,2,2,2,7,1,093,0541,8,1,1,2,2,118.30,575600,74231,70380,2960
36,1,49,1,2,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,3,082,0471,10,7,7,2,7,118.30,366600,74231,47190,6130
36,2,51,1,2,0,0,97,4,0,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,230000,74231,10980,4450
36,2,46,4,1,0,0,97,6,0,9,1,1,2,2,2,2,2,2,2,7,1,095,0171,8,1,1,2,2,118.30,909700,74231,95990,8290
36,1,29,4,1,0,0,97,1,0,2,4,2,2,1,2,2,2,1,2,3,7,000,0000,97,7,7,7,7,118.30,848800,74231,62830,8850
36,1,37,4,1,0,0,97,5,4,1,1,1,2,2,2,2,2,2,2,7,1,037,0025,8,1,1,2,2,118.30,504400,74231,97810,4820
36,2,26,4,1,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,097,0192,8,2,2,2,1,118.30,499700,74231,54220,8360
36,1,74,1,2,0,0,97,6,4,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,874800,74231,31280,5680
36,2,69,1,2,0,0,97,1,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,920000,74231,50080,6350
36,2,74,1,2,0,0,97,5,7,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,109400,74231,30090,3290
36,1,69,3,1,0,0,97,1,0,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,168800,74231,69320,1540
36,2,68,4,7,0,0,97,1,0,7,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,236500,74231,98020,5040
36,1,61,4,7,0,0,97,1,0,7,3,4,2,1,2,2,2,1,2,5,7,000,0000,97,7,7,7,7,118.30,987700,74231,13730,5800
36,1,25,4,1,0,0,97,4,0,9,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,434300,74231,77130,3320
36,1,24,4,1,0,0,97,4,0,1,5,1,2,2,2,2,2,2,2,7,1,067,0532,8,1,2,2,1,118.30,275700,74231,77340,5330
36,1,23,4,1,0,0,97,4,0,9,5,1,2,2,2,2,2,2,2,7,1,095,0589,5,2,2,2,1,118.30,335600,74231,14080,9580
36,2,24,4,1,0,0,97,6,7,1,1,1,1,2,2,2,2,2,2,7,1,074,0472,8,1,1,2,2,118.30,872700,74231,37120,1440
36,2,31,1,1,0,0,97,5,10,1,1,1,2,2,2,2,2,2,2,7,3,098,0570,10,7,7,2,7,118.30,143100,74231,11780,2130
36,1,22,4,1,0,0,97,5,7,5,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,716700,74231,78670,8810
36,2,36,1,2,0,0,97,5,6,1,1,1,2,2,2,2,2,2,2,7,1,093,0321,8,1,2,2,2,118.30,911500,74231,26300,8520
36,1,43,1,2,0,0,97,6,0,1,4,2,2,2,2,2,2,2,2,2,7,000,0000,97,7,7,7,7,118.30,338600,74231,73130,8390
36,1,48,1,2,0,0,97,7,9,5,1,1,2,2,2,2,2,2,2,7,1,094,0214,8,1,1,2,2,118.30,458400,74231,91410,5760
36,2,38,1,2,0,0,97,4,0,4,1,1,1,2,2,2,2,2,2,7,1,062,0880,8,1,2,2,2,118.30,502000,74231,93610,7060
36,2,47,1,2,1,1,17,3,10,1,6,4,2,2,2,2,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,877200,74231,35530,7700
36,1,49,1,2,1,1,17,5,7,1,1,1,2,2,2,2,2,2,2,7,3,065,0449,10,7,7,2,7,118.30,433000,74231,32590,7760
36,2,21,4,6,1,1,17,5,9,1,1,1,2,2,2,2,2,2,2,7,1,099,0542,8,2,9,9,1,118.30,110800,74231,28400,9330
36,1,17,4,5,1,1,17,3,7,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,122200,74231,73580,1780
36,2,68,2,1,0,0,97,1,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,644500,74231,77490,8910
36,1,66,2,1,0,0,97,1,0,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,885100,74231,13310,7260
36,1,67,1,2,0,0,97,5,7,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,270700,74231,36210,7040
36,2,61,1,2,0,0,97,2,0,1,6,4,2,1,2,2,2,2,1,5,7,000,0000,97,7,7,7,7,118.30,723400,74231,43020,9270
36,1,48,1,2,0,0,97,1,0,1,1,1,2,2,2,2,2,2,2,7,3,051,0839,10,7,7,2,7,118.30,193700,74231,89100,1140
36,2,46,1,2,0,0,97,1,0,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,520700,74231,39790,9960
36,1,32,1,1,0,0,97,1,0,1,1,1,2,2,2,2,2,2,2,7,3,051,0212,10,7,7,2,7,118.30,265400,74231,81040,5050
36,1,70,1,2,0,0,97,5,7,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,414200,74231,21840,3590
36,2,73,1,2,0,0,97,5,7,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,802800,74231,40520,8540
36,2,56,3,1,0,0,97,1,0,6,1,1,2,1,2,2,2,2,1,7,1,020,0971,8,1,1,2,2,118.30,679600,74231,33460,8480
36,2,69,3,1,0,0,97,5,4,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,213100,74231,39210,1110
36,1,66,1,2,0,0,97,5,7,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,853800,74231,88550,2180
36,2,69,1,2,0,0,97,5,6,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,581000,74231,72760,6250
36,1,73,1,2,0,0,97,3,4,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,148400,74231,13620,4440
36,2,70,1,2,0,0,97,1,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,827700,74231,40070,3070
36,2,63,1,2,0,0,97,5,6,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,593600,74231,43950,5700
36,1,70,1,2,0,0,97,5,7,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,270800,74231,10970,1050
36,2,27,2,4,1,0,5,4,0,1,8,1,2,1,2,1,2,2,2,7,3,098,0552,10,7,7,2,7,118.30,942200,74231,78990,8240
36,1,29,4,3,1,0,2,7,0,1,1,1,2,2,2,2,2,2,2,7,1,084,0121,8,2,1,2,2,118.30,773800,74231,94590,5160
36,2,31,4,3,1,0,2,6,9,1,1,1,2,2,2,2,2,2,2,7,1,090,0193,8,1,2,2,2,118.30,471400,74231,25540,8200
36,2,32,1,2,2,0,2,7,9,1,6,2,2,2,2,2,2,2,2,2,7,000,0000,97,7,7,7,7,118.30,913100,74231,53300,6780
36,1,33,1,2,2,0,2,7,0,1,1,1,2,2,2,2,2,2,2,7,1,090,0129,8,1,1,2,2,118.30,398600,74231,79880,1110
36,1,43,1,2,1,1,16,6,1,1,1,1,2,2,2,2,2,2,2,7,1,092,0139,8,1,1,2,2,118.30,276800,74231,89550,3050
36,2,42,1,2,1,1,16,6,1,1,1,1,2,2,2,2,2,2,2,7,1,092,0084,8,2,2,2,1,118.30,681800,74231,92440,5620
36,1,19,4,6,1,1,16,2,0,1,1,1,2,2,2,2,2,2,2,7,1,074,0042,4,2,1,1,1,118.30,391700,74231,25440,4600
36,1,16,4,5,1,1,16,2,0,1,5,1,2,2,2,2,2,2,2,7,1,066,0845,8,1,2,2,1,118.30,167200,74231,60980,3560
36,2,21,4,7,1,1,16,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,118200,74231,57390,2820
36,1,50,2,1,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,092,0132,8,1,2,1,2,118.30,870300,74231,41050,2600
36,1,43,4,1,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,090,0310,8,1,1,2,2,118.30,598700,74231,80730,5090
36,2,27,4,1,0,0,97,6,7,1,1,1,2,2,2,2,2,2,2,7,1,061,0321,8,1,1,2,2,118.30,808500,74231,34740,7040
36,2,26,4,1,0,0,97,6,7,1,1,1,2,2,2,2,2,2,2,7,1,084,0090,8,2,1,2,1,118.30,670200,74231,91610,5650
36,2,35,4,1,0,0,97,7,0,1,1,1,2,2,2,2,2,2,2,7,1,092,0131,8,2,2,2,2,118.30,425500,74231,81250,8560
36,2,74,3,1,0,0,97,7,0,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,289600,74231,55950,5060
36,2,67,4,1,0,0,97,1,0,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,435500,74231,75490,2970
36,1,68,1,2,0,0,97,7,4,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,449800,74231,87900,4360
36,2,71,1,2,0,0,97,1,0,1,7,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,867600,74231,33250,5190
36,2,60,1,2,0,1,97,6,6,1,6,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,218900,74231,92650,1340
36,1,57,1,2,0,1,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,076,0300,8,1,1,2,2,118.30,760400,74231,14030,1110
36,1,20,4,6,0,1,97,4,0,1,5,1,2,2,2,2,2,2,2,7,1,077,0370,8,1,2,1,2,118.30,196300,74231,30800,9760
36,2,21,4,1,0,0,97,4,0,1,5,1,2,2,2,2,2,2,2,7,1,066,0394,8,1,2,2,2,118.30,756600,74231,15110,2120
36,1,32,4,3,2,0,2,3,4,1,1,1,2,2,2,2,2,2,2,7,1,036,0359,8,1,1,2,2,118.30,573500,74231,94260,7180
36,2,34,4,3,2,0,2,1,0,1,6,2,1,2,2,2,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,732600,74231,82980,1180
36,2,74,4,3,0,0,97,7,0,1,1,1,7,7,2,2,2,2,2,7,3,095,0159,10,7,7,2,7,118.30,703400,74231,16030,7820
36,1,36,4,3,0,0,97,5,5,1,8,4,2,1,2,1,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,767800,74231,10780,1020
36,2,51,3,3,0,0,97,2,0,1,6,4,2,1,2,2,2,2,1,5,7,000,0000,97,7,7,7,7,118.30,647200,74231,88620,8670
36,2,28,4,1,0,0,97,5,6,1,1,1,2,2,2,2,2,2,2,7,1,093,0071,8,1,2,2,2,118.30,477800,74231,82670,7790
36,1,55,2,1,0,0,97,6,0,1,8,4,2,1,2,1,2,2,2,4,7,000,0000,97,7,7,7,7,118.30,858100,74231,98470,9660
36,2,22,4,3,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,810000,74231,28920,2970
36,1,22,4,3,0,0,97,2,0,1,2,1,2,2,2,2,2,2,2,7,1,090,3000,9,2,1,1,2,118.30,121900,74231,56320,4790
36,2,22,4,1,0,0,97,5,7,1,5,1,2,2,2,2,2,2,2,7,1,084,0321,1,2,2,2,1,118.30,674300,74231,37680,7770
36,1,20,4,1,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,769100,74231,55690,5290
36,2,64,3,4,0,1,97,1,0,1,6,4,2,1,2,2,2,2,1,5,7,000,0000,97,7,7,7,7,118.30,982500,74231,42150,5090
36,1,21,4,6,0,1,97,3,10,1,1,1,1,2,2,2,2,2,2,7,1,084,0589,8,1,1,2,1,118.30,649500,74231,34530,5390
36,1,26,4,1,0,0,97,1,0,1,9,2,1,1,1,2,2,2,2,3,7,000,0000,97,7,7,7,7,118.30,729100,74231,94030,8730
36,2,22,4,3,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,687200,74231,57170,1240
36,1,21,4,3,0,0,97,4,0,1,5,4,2,2,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,396400,74231,67120,4580
36,2,59,3,1,0,0,97,1,0,6,9,4,2,1,2,2,2,1,2,5,7,000,0000,97,7,7,7,7,118.30,349500,74231,46570,4960
36,1,28,4,1,0,0,97,5,4,1,1,1,2,2,2,2,2,2,2,7,1,084,0162,8,1,1,2,2,118.30,237000,74231,16940,3920
36,1,26,4,1,0,0,97,5,7,1,1,1,2,2,2,2,2,2,2,7,1,029,0462,8,1,1,2,2,118.30,147500,74231,79140,6990
36,2,38,4,1,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,097,0219,8,1,1,2,2,118.30,707100,74231,25070,9990
36,2,65,3,1,0,0,97,1,0,1,6,4,7,7,2,2,2,2,2,5,7,000,0000,97,7,7,7,7,118.30,166500,74231,36990,4160
36,1,48,4,1,0,0,97,7,0,1,1,1,2,2,2,2,2,2,2,7,1,097,0300,8,1,1,2,2,118.30,336200,74231,89290,7510
36,2,54,3,1,0,0,97,7,6,1,1,1,2,1,2,2,2,2,1,7,1,093,0061,8,1,2,2,2,118.30,190100,74231,44990,6150
36,2,31,4,3,0,0,97,7,9,1,1,1,2,2,2,2,2,2,2,7,1,084,0083,8,1,1,2,2,118.30,732100,74231,13070,5860
36,1,33,4,3,0,0,97,7,6,1,1,1,2,2,2,2,2,2,2,7,1,081,0090,8,1,1,2,2,118.30,754100,74231,82380,7240
36,1,45,3,4,1,1,13,7,0,1,1,1,2,1,2,2,2,2,1,7,1,093,0141,8,1,1,2,2,118.30,895000,74231,80620,7040
36,2,19,4,6,1,1,13,2,0,1,5,1,2,2,2,2,2,2,2,7,3,094,0542,10,7,7,2,7,118.30,936000,74231,61400,2550
